time,iMotor,pIn,pOut,qOut,wMotor,fault
1.19725791932394,26.6818370952617,-0.12612873888362,7.2290881355182,36.0626525349361,1922.20919265518,Block P1
1.19825791932394,26.4693081358511,-0.116673900969513,7.23085120360214,36.5398221258081,1917.81845095391,Block P1
1.19925791932394,26.3158746980879,-0.129981854509669,7.23843131489048,37.4958772479694,1914.79379890063,Block P1
1.20025791932394,26.2202037948088,-0.139014991675552,7.24989106184326,38.7536279250916,1912.90627542254,Block P1
1.20125791932394,26.1366323857448,-0.147998401029956,7.25901922053772,39.7077503592939,1910.60712252992,Block P1
1.20225791932394,26.1038644499063,-0.152932311797636,7.26828920975579,40.6209765361706,1909.10948753531,Block P1
1.20325791932394,26.1600551897079,-0.150073830749156,7.28045251857731,41.7765390721728,1909.71216709831,Block P1
1.20425791932394,26.1114128969052,-0.158931027341503,7.2755097649019,41.1816409012119,1906.42815199171,Block P1
1.20525791932394,26.1639675207139,-0.159126551525033,7.27369954974423,40.8564055527707,1906.03109232523,Block P1
1.20625791932394,26.1766885394307,-0.164723993014998,7.26105261334677,39.3941133807796,1904.35562826815,Block P1
1.20725791932394,26.2955388701076,-0.160935298422537,7.25267153101659,38.2867180987097,1906.36873142912,Block P1
1.20825791932394,26.0400663428321,-0.195308197760149,7.20139147216314,32.7912793735173,1897.26229494454,Block P1
1.20925791932394,26.2082637440502,-0.187190212973594,7.18820946927182,30.9737767271482,1902.66939685476,Block P1
1.21025791932394,26.4046792569309,-0.174602275145296,7.17505924229367,28.987288804874,1910.48270767001,Block P1
1.21125791932394,26.3789789431325,-0.17886064802693,7.13864934967179,24.4566013817469,1913.16224803056,Block P1
1.21225791932394,26.6197795015133,-0.144548450152154,7.13005171655907,22.4381068742753,1926.40231044994,Block P1
1.21325791932394,26.4176697338586,-0.154327855755259,7.24852208480219,38.4771276384152,1924.28770986687,Block P1
1.21425791932394,26.2772137282212,-0.155738207400896,7.23430529533101,36.5022754857821,1924.32809201689,Block P1
1.21525791932394,26.1648047712972,-0.154660176412975,7.21739102878174,34.5081618098701,1925.77882928553,Block P1
1.21625791932394,26.2572532293864,-0.133299550530938,7.21927532840736,34.3143237902008,1934.18905222948,Block P1
1.21725791932394,25.9617874984836,-0.150501037091971,7.19289296278635,32.0804145079361,1930.84731735926,Block P1
1.21825791932394,25.8917151102753,-0.144419718093859,10,35.1055111084947,1934.35768422961,Block P1
1.21925791932394,25.6741964045693,-0.166555758749809,7.23077586152723,36.6127736946671,1932.46596849396,Block P1
1.22025791932394,25.6609888708179,-0.161285184978017,7.26209716289202,39.9234094847528,1936.12830328176,Block P1
1.22125791932394,25.4733726074461,-0.172706353202321,7.27273346501181,41.0809497076042,1933.18913058095,Block P1
1.22225791932394,25.2243359534679,-0.190138729547553,7.27236754604778,41.0702409853252,1927.13859336765,Block P1
1.22325791932394,25.17454557814,-0.18792305381155,7.28568394434674,42.3745294155828,1926.2344447164,Block P1
1.22425791932394,24.9795012646828,-0.200624010560375,7.27724685536633,41.4600123135304,1919.69912808686,Block P1
1.22525791932394,24.7581223727591,-0.215786879769585,7.2583753536717,39.4621426366259,1911.49936926882,Block P1
1.22625791932394,24.9335382713182,-0.189167202489875,7.27123443866453,40.5934317810107,1915.29169981565,Block P1
1.22725791932394,25.0564843846405,-0.162769861503891,7.27117185089727,40.3766123604532,1917.1989924345,Block P1
1.22825791932394,24.8438606393814,-0.168242633850986,10,36.0295607216694,1908.62983210449,Block P1
1.22925791932394,24.7974427578787,-0.170948075494723,7.20067456544798,32.6473206289382,1905.81424918567,Block P1
1.23025791932394,25.0509798120435,-0.147823715339825,7.24453796813898,41.2286487242513,1912.75786294432,Block P1
1.23125791932394,25.172313522438,-0.13646366717697,7.28576123622952,42.2994294517785,1914.59947893126,Block P1
1.23225791932394,25.1583179677054,-0.140164109914215,7.27652575364951,41.2239885393778,1912.28076643716,Block P1
1.23325791932394,25.1826976511941,-0.14138792571598,7.26615647820591,40.0373503646094,1911.32700612196,Block P1
1.23425791932394,25.3160307726123,-0.132692859708208,7.262726450616,39.5019830408005,1914.07063118859,Block P1
1.23525791932394,25.363632783617,-0.133091417056691,7.24760780543595,37.7426159084587,1914.48088890733,Block P1
1.23625791932394,25.1724521205778,-0.157473945455139,10,33.2992230492776,1907.83524625105,Block P1
1.23725791932394,25.5406536316371,-0.125588008262151,7.21958870151659,34.2268365806058,1919.50373546323,Block P1
1.23825791932394,25.462223378504,-0.137420528543443,7.20498118905976,33.3343233153254,1917.71353967793,Block P1
1.23925791932394,25.4897558941427,-0.138224202648255,7.22484136517679,35.7287813210761,1919.06832088588,Block P1
1.24025791932394,25.503440137771,-0.146376052998766,7.24450054426483,37.9629689957991,1919.46704471393,Block P1
1.24125791932394,25.3790353382589,-0.16276029651522,7.24935619751379,38.6191229638808,1914.81658719334,Block P1
1.24225791932394,25.4138082715059,-0.160794247532901,7.26737969109915,40.5110983732626,1914.37281958183,Block P1
1.24325791932394,25.4914353665594,-0.153264206440662,7.2853932898036,42.3368406232875,1914.40409119025,Block P1
1.24425791932394,25.2535126796674,-0.176693640433386,7.26630064603294,40.3998407661914,1903.62037847211,Block P1
1.24525791932394,25.4366041174226,-0.157248103375271,7.28288401241937,41.9869020528053,1905.44405056677,Block P1
1.24625791932394,25.5614945781029,-0.140992633277262,7.28670976201538,42.2573703419333,1904.935560686,Block P1
1.24725791932394,25.4000059967885,-0.146995401500958,7.25487290644219,38.9162876338357,1895.15732657169,Block P1
1.24825791932394,25.7524631179705,-0.0974237859597634,7.26771697458667,39.9856279405087,1901.73134317762,Block P1
1.24925791932394,25.7277384167508,-0.0939471292058908,7.23681995681399,36.6030904023024,1896.81743971328,Block P1
1.25025791932394,25.9098215375827,-0.0819023001879532,7.22165367378897,34.6870816055698,1899.20784880993,Block P1
1.25125791932394,26.1606602111534,-0.0637791283872096,7.28392080471857,42.8953188287572,1903.8131871383,Block P1
1.25225791932394,26.2149774960489,-0.0649500580393321,7.28694874835048,42.3633905105172,1901.99075830731,Block P1
1.25325791932394,26.1524594656297,-0.0790420461366014,7.26607830552934,40.1546532135419,1896.83747794329,Block P1
1.25425791932394,26.1669653745873,-0.0863044354554144,7.2491019280179,38.3075842674842,1894.54300302651,Block P1
1.25525791932394,26.3992345602751,-0.0721956890473265,7.25081757912597,38.2867540035095,1899.66333374209,Block P1
1.25625791932394,26.3983232335173,-0.081348499388758,7.22689958317286,35.6479248279093,1898.05349896097,Block P1
1.25725791932394,26.6166624606266,-0.0680717996949417,7.22343764633543,34.9863118683634,1904.13863944203,Block P1
1.25825791932394,26.6921305992981,-0.068180010122193,7.20504175381691,32.7493735024678,1906.57801169349,Block P1
1.25925791932394,26.878919921737,-0.0556597332566375,7.21508419850471,34.3164087853228,1913.44483608306,Block P1
1.26025791932394,26.7990297683243,-0.0746997382472797,7.22297734466107,35.5185665206192,1911.94661680739,Block P1
1.26125791932394,26.7551648835447,-0.0940383185759172,7.23647226221894,37.1419862637443,1911.36737593291,Block P1
1.26225791932394,26.7052210969799,-0.109507125753172,7.2491759707649,38.5889355005885,1910.19568062362,Block P1
